datetime,date,name1,name2,gain1,gain2,p
2023-08-01T02:14:02.412604,2023-08-01,Kotleba-ĽSNS,SaS,2.0,5.9787,0.0
2023-08-01T02:14:02.412604,2023-08-01,Kotleba-ĽSNS,SNS,2.0,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,SMER-SD,SaS,19.3698,5.9787,0.0008
2023-08-01T02:17:44.846093,2023-08-01,SMER-SD,SNS,19.3698,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,PS,SMER-SD,15.5895,19.3698,0.5394
2023-08-01T02:17:44.846093,2023-08-01,PS,Republika,15.5895,8.8862,0.0034
2023-08-01T02:17:44.846093,2023-08-01,PS,SME Rodina,15.5895,6.3634,0.0001
2023-08-01T02:17:44.846093,2023-08-01,PS,SaS,15.5895,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,PS,SNS,15.5895,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,SMER-SD,14.2465,19.3698,0.341
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,PS,14.2465,15.5895,0.09
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,Republika,14.2465,8.8862,0.0016
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,SME Rodina,14.2465,6.3634,0.0
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,OĽaNO,14.2465,6.3295,0.0
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,KDH,14.2465,5.9883,0.0
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,SaS,14.2465,5.9787,0.0001
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,SNS,14.2465,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,HLAS-SD,Kotleba-ĽSNS,14.2465,2.0,0.0
2023-08-01T02:17:44.846093,2023-08-01,Republika,SMER-SD,8.8862,19.3698,0.0219
2023-08-01T02:17:44.846093,2023-08-01,Republika,SME Rodina,8.8862,6.3634,0.0
2023-08-01T02:17:44.846093,2023-08-01,Republika,SaS,8.8862,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,Republika,SNS,8.8862,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,SME Rodina,SMER-SD,6.3634,19.3698,0.0006
2023-08-01T02:17:44.846093,2023-08-01,SME Rodina,SaS,6.3634,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,SME Rodina,SNS,6.3634,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,SMER-SD,6.3295,19.3698,0.0006
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,PS,6.3295,15.5895,0.0002
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,Republika,6.3295,8.8862,0.0
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,SME Rodina,6.3295,6.3634,0.0
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,SaS,6.3295,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,SNS,6.3295,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,SMER-SD,5.9883,19.3698,0.0003
2023-08-01T02:17:44.846093,2023-08-01,KDH,PS,5.9883,15.5895,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,Republika,5.9883,8.8862,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,SME Rodina,5.9883,6.3634,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,OĽaNO,5.9883,6.3295,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,SaS,5.9883,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,SNS,5.9883,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,Kotleba-ĽSNS,5.9883,2.0,0.0
2023-08-01T02:17:44.846093,2023-08-01,SNS,SaS,4.5956,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,SMER-SD,3.1594,19.3698,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,PS,3.1594,15.5895,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,HLAS-SD,3.1594,14.2465,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,Republika,3.1594,8.8862,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,SME Rodina,3.1594,6.3634,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,OĽaNO,3.1594,6.3295,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,KDH,3.1594,5.9883,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,SaS,3.1594,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,SNS,3.1594,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,Kotleba-ĽSNS,3.1594,2.0,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,SMER-SD,2.5615,19.3698,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,PS,2.5615,15.5895,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,HLAS-SD,2.5615,14.2465,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,Republika,2.5615,8.8862,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,SME Rodina,2.5615,6.3634,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,OĽaNO,2.5615,6.3295,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,KDH,2.5615,5.9883,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,SaS,2.5615,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,SNS,2.5615,4.5956,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,Demokrati,2.5615,3.1594,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,Kotleba-ĽSNS,2.5615,2.0,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,SMER-SD,2.0,19.3698,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,PS,2.0,15.5895,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,Republika,2.0,8.8862,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,SME Rodina,2.0,6.3634,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,OĽaNO,2.0,6.3295,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,SaS,2.0,5.9787,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,SNS,2.0,4.5956,0.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,SaS,19.68,5.77,0.0003
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,SNS,19.68,4.83,0.0
2023-08-01T08:31:07.224525,2023-08-01,PS,SMER-SD,15.83,19.68,0.5754
2023-08-01T08:31:07.224525,2023-08-01,PS,Republika,15.83,8.91,0.0022
2023-08-01T08:31:07.224525,2023-08-01,PS,SME Rodina,15.83,6.25,0.0
2023-08-01T08:31:07.224525,2023-08-01,PS,SaS,15.83,5.77,0.0
2023-08-01T08:31:07.224525,2023-08-01,PS,SNS,15.83,4.83,0.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,SMER-SD,14.02,19.68,0.3183
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,PS,14.02,15.83,0.0781
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,Republika,14.02,8.91,0.0013
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,SME Rodina,14.02,6.25,0.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,OĽaNO,14.02,6.46,0.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,KDH,14.02,5.85,0.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,SaS,14.02,5.77,0.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,SNS,14.02,4.83,0.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,Kotleba-ĽSNS,14.02,1.74,0.0
2023-08-01T08:31:07.224525,2023-08-01,Republika,SMER-SD,8.91,19.68,0.022
2023-08-01T08:31:07.224525,2023-08-01,Republika,SME Rodina,8.91,6.25,0.0
